date,load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,load_20,load_21,load_22,load_23
2011-04-06 00:00:00-04:00,1.551218,1.454246,1.431507,1.420738,1.419568,1.44044,1.521132,1.66593,1.753372,1.795629,1.791061,1.804939,1.770328,1.777358,1.735917,1.71946,1.713347,1.700187,1.675599,1.666549,1.683471,1.707711,1.666873,1.577978
2011-04-07 00:00:00-04:00,1.467661,1.392911,1.364521,1.348976,1.318503,1.324296,1.411661,1.558433,1.613341,1.654509,1.654833,1.681936,1.682383,1.682858,1.685126,1.65931,1.601589,1.594136,1.599258,1.613072,1.54688,1.561296,1.569364,1.478
2011-04-08 00:00:00-04:00,1.39404,1.302506,1.279441,1.241959,1.265943,1.261988,1.349165,1.510397,1.602743,1.64981,1.669912,1.677769,1.700942,1.699409,1.691785,1.691988,1.705917,1.6745,1.663001,1.668376,1.650124,1.665121,1.630518,1.523497
2011-04-09 00:00:00-04:00,1.410761,1.332179,1.290499,1.275946,1.261501,1.277128,1.307318,1.355626,1.388709,1.455262,1.511351,1.513871,1.53184,1.525999,1.516275,1.486355,1.463945,1.438717,1.390486,1.409689,1.429712,1.50425,1.496396,1.434065
2011-04-10 00:00:00-04:00,1.355398,1.286065,1.245799,1.206273,1.181088,1.162481,1.202231,1.232954,1.23506,1.278338,1.321445,1.344685,1.38153,1.403163,1.416125,1.431407,1.432786,1.4305,1.451946,1.442061,1.458733,1.593762,1.579201,1.49478
2011-04-11 00:00:00-04:00,1.377954,1.376422,1.310207,1.296448,1.299401,1.315607,1.400664,1.523132,1.580044,1.654803,1.710894,1.786217,1.812288,1.801571,1.838577,1.832969,1.729142,1.751214,1.696643,1.658729,1.644751,1.672797,1.615232,1.509986
2011-04-12 00:00:00-04:00,1.392566,1.334803,1.267321,1.245661,1.240469,1.25811,1.298876,1.462682,1.564767,1.624034,1.668211,1.695396,1.671159,1.652821,1.677435,1.683807,1.683312,1.693974,1.693485,1.671497,1.688333,1.726482,1.643316,1.520707
2011-04-13 00:00:00-04:00,1.45971,1.360999,1.328503,1.304454,1.308852,1.327878,1.414312,1.549443,1.64731,1.670834,1.704866,1.715982,1.737267,1.748218,1.746241,1.687839,1.689131,1.615156,1.543912,1.512244,1.498511,1.603244,1.572173,1.484062
2011-04-14 00:00:00-04:00,1.396664,1.368391,1.350266,1.364987,1.336821,1.354015,1.425658,1.594913,1.63057,1.702228,1.704325,1.714244,1.721258,1.70323,1.702365,1.703375,1.650783,1.645651,1.622106,1.600709,1.606205,1.670089,1.590138,1.482791
2011-04-15 00:00:00-04:00,1.399859,1.321592,1.289193,1.25273,1.25369,1.275385,1.351132,1.498001,1.577707,1.604389,1.655481,1.687869,1.688707,1.692753,1.696643,1.673382,1.65773,1.614608,1.568772,1.546137,1.530276,1.561022,1.519058,1.449108
2011-04-16 00:00:00-04:00,1.347805,1.2645,1.219944,1.187019,1.168575,1.174429,1.192774,1.251753,1.299997,1.36483,1.519755,1.521147,1.517379,1.525729,1.521393,1.517557,1.502677,1.531145,1.546467,1.460725,1.461552,1.524867,1.543909,1.476148
2011-04-17 00:00:00-04:00,1.387217,1.318659,1.286456,1.285957,1.257524,1.255139,1.273175,1.313582,1.323826,1.395759,1.485138,1.556662,1.52777,1.470255,1.461336,1.436527,1.434052,1.438528,1.488102,1.444818,1.469687,1.551907,1.525319,1.466142
2011-04-18 00:00:00-04:00,1.390266,1.322696,1.266639,1.267539,1.263509,1.29082,1.396483,1.521258,1.605002,1.686359,1.697291,1.710074,1.721306,1.715892,1.710214,1.667845,1.683791,1.674587,1.647033,1.615698,1.620781,1.663582,1.607258,1.485339
2011-04-19 00:00:00-04:00,1.384775,1.302126,1.261876,1.24352,1.238795,1.255463,1.33878,1.471279,1.571537,1.598375,1.65498,1.67466,1.690002,1.679307,1.68782,1.682078,1.673742,1.712561,1.709511,1.642775,1.678502,1.689588,1.654526,1.535175
2011-04-20 00:00:00-04:00,1.42822,1.361178,1.309745,1.283992,1.296705,1.335462,1.394204,1.464482,1.526684,1.618463,1.668086,1.728472,1.741619,1.742127,1.727532,1.697626,1.679986,1.650607,1.602805,1.578365,1.590589,1.640294,1.597328,1.484662
2011-04-21 00:00:00-04:00,1.397572,1.348173,1.30421,1.29398,1.279861,1.28025,1.359885,1.479828,1.55567,1.610053,1.650189,1.665848,1.686065,1.717929,1.749728,1.683239,1.605382,1.625922,1.560566,1.495555,1.478724,1.551262,1.539869,1.448075
2011-04-22 00:00:00-04:00,1.368695,1.336061,1.273939,1.232838,1.228966,1.250636,1.298435,1.370049,1.432068,1.508708,1.564701,1.587084,1.613622,1.578591,1.582626,1.572527,1.569687,1.573943,1.578615,1.558783,1.56188,1.584799,1.52668,1.454002
2011-04-23 00:00:00-04:00,1.367931,1.284788,1.24285,1.224116,1.19026,1.205067,1.225324,1.259977,1.277576,1.341844,1.406479,1.43821,1.467597,1.482782,1.460115,1.458728,1.443258,1.426041,1.449442,1.446727,1.473223,1.498913,1.467974,1.400956
2011-04-24 00:00:00-04:00,1.315491,1.236503,1.185073,1.154034,1.135249,1.138244,1.144264,1.169234,1.19751,1.257805,1.321475,1.354139,1.370371,1.368272,1.369312,1.378589,1.353273,1.326128,1.314435,1.299482,1.336892,1.418504,1.439598,1.399153
2011-04-25 00:00:00-04:00,1.328921,1.252902,1.236958,1.20422,1.187799,1.227831,1.302701,1.410191,1.497963,1.579769,1.63566,1.686806,1.710048,1.776525,1.784081,1.823882,1.805252,1.822594,1.792081,1.767138,1.748943,1.77674,1.719589,1.606185
2011-04-26 00:00:00-04:00,1.42678,1.37953,1.309504,1.297647,1.282092,1.292377,1.365324,1.499902,1.606117,1.672305,1.723957,1.781641,1.84712,1.893169,1.912922,1.899198,1.900394,1.872972,1.861226,1.740269,1.724528,1.745677,1.710688,1.595138
2011-04-27 00:00:00-04:00,1.50329,1.399836,1.361003,1.328286,1.323755,1.334033,1.401345,1.515569,1.583184,1.654331,1.750966,1.846295,1.861366,1.902616,1.925265,1.909876,1.90852,1.852875,1.818782,1.756037,1.757261,1.790092,1.752587,1.631764
2011-04-28 00:00:00-04:00,1.519435,1.424235,1.331743,1.284,1.282085,1.299351,1.384016,1.493768,1.560575,1.6187,1.623572,1.667367,1.677965,1.711669,1.695219,1.69597,1.668612,1.688552,1.639454,1.588996,1.605991,1.63258,1.585599,1.495849
2011-04-29 00:00:00-04:00,1.353303,1.292325,1.239614,1.261844,1.242417,1.244411,1.339523,1.454078,1.54567,1.611531,1.660203,1.670502,1.682478,1.64478,1.662664,1.648693,1.611612,1.595806,1.59852,1.548563,1.533951,1.558209,1.505408,1.434101
2011-04-30 00:00:00-04:00,1.342699,1.279533,1.243678,1.221257,1.210828,1.202208,1.246414,1.263895,1.315153,1.364147,1.402925,1.415406,1.42672,1.446948,1.436742,1.411245,1.393257,1.38029,1.389234,1.372136,1.376788,1.429869,1.43393,1.375
2011-05-01 00:00:00-04:00,1.298555,1.234939,1.188207,1.1567,1.136856,1.120776,1.145426,1.165732,1.193443,1.256715,1.313571,1.357618,1.392507,1.394087,1.39591,1.411061,1.421962,1.447175,1.470259,1.446105,1.449247,1.543424,1.512658,1.404161
2011-05-02 00:00:00-04:00,1.342107,1.253364,1.216721,1.216687,1.222682,1.239109,1.306213,1.471067,1.574018,1.647674,1.687587,1.71131,1.750123,1.771439,1.780095,1.769563,1.717438,1.700909,1.686989,1.634205,1.654408,1.692131,1.613327,1.478564
2011-05-03 00:00:00-04:00,1.358935,1.280169,1.227822,1.205066,1.205227,1.239749,1.28228,1.410348,1.510318,1.564657,1.600755,1.643791,1.67281,1.669084,1.683391,1.652025,1.66777,1.660895,1.644343,1.637727,1.670354,1.681549,1.646945,1.537984
2011-05-04 00:00:00-04:00,1.459945,1.38957,1.338159,1.298838,1.303476,1.320934,1.403076,1.535073,1.651895,1.641401,1.720876,1.745913,1.740859,1.736162,1.724933,1.71869,1.680744,1.667596,1.626162,1.612654,1.614476,1.668221,1.668428,1.57411
2011-05-05 00:00:00-04:00,1.460565,1.378459,1.340758,1.342911,1.294835,1.322954,1.4065,1.496444,1.590333,1.626496,1.635224,1.674713,1.670674,1.68755,1.683248,1.692667,1.672832,1.65624,1.635005,1.575916,1.563702,1.628134,1.623498,1.523548
2011-05-06 00:00:00-04:00,1.41041,1.32662,1.287806,1.284288,1.262648,1.285714,1.392489,1.481523,1.60079,1.663272,1.649685,1.679195,1.657501,1.657638,1.65538,1.655087,1.646748,1.616363,1.590133,1.540386,1.531949,1.539624,1.518743,1.43341
2011-05-07 00:00:00-04:00,1.330799,1.255532,1.202723,1.189294,1.163817,1.157824,1.204419,1.219333,1.253765,1.323225,1.39406,1.420349,1.422193,1.417257,1.402294,1.403549,1.342005,1.333303,1.320322,1.331678,1.367968,1.425121,1.394268,1.3482
2011-05-08 00:00:00-04:00,1.273938,1.211222,1.14365,1.120246,1.116797,1.115913,1.138312,1.14798,1.183521,1.252279,1.303665,1.337143,1.3603,1.370242,1.375387,1.375045,1.365346,1.350553,1.360417,1.347641,1.342262,1.432337,1.478122,1.406341
2011-05-09 00:00:00-04:00,1.317688,1.249039,1.220229,1.193901,1.181801,1.226267,1.298563,1.385321,1.482819,1.519692,1.569678,1.621463,1.641298,1.644192,1.65628,1.676202,1.649924,1.662991,1.626821,1.602745,1.553588,1.594924,1.603471,1.489678
2011-05-10 00:00:00-04:00,1.375544,1.289137,1.220101,1.200912,1.197281,1.214655,1.27732,1.384332,1.497577,1.558622,1.592062,1.660276,1.660197,1.695004,1.727389,1.741413,1.743714,1.745461,1.73056,1.687563,1.675069,1.714145,1.675857,1.585447
2011-05-11 00:00:00-04:00,1.427862,1.331803,1.290462,1.265396,1.255768,1.269385,1.330234,1.447996,1.536179,1.621601,1.682072,1.736984,1.768265,1.798723,1.851493,1.878387,1.874964,1.856387,1.841664,1.798383,1.749292,1.792952,1.757179,1.61491
2011-05-12 00:00:00-04:00,1.500963,1.388236,1.357646,1.304013,1.253293,1.277307,1.358959,1.453107,1.545942,1.65695,1.697813,1.76658,1.804323,1.872315,1.916955,1.977426,2.02679,2.039122,1.98604,1.946948,1.976129,1.906595,1.807781,1.698822
2011-05-13 00:00:00-04:00,1.55977,1.443393,1.385419,1.378835,1.345223,1.337526,1.381632,1.543607,1.640711,1.768342,1.837904,1.900732,2.011142,2.05748,2.058472,2.093552,2.044238,1.924462,1.844526,1.79009,1.751259,1.751915,1.717944,1.604836
2011-05-14 00:00:00-04:00,1.512019,1.403538,1.33266,1.291719,1.271069,1.27396,1.286316,1.304613,1.358401,1.461708,1.556363,1.598218,1.640505,1.639249,1.639121,1.664065,1.683931,1.707875,1.72286,1.694796,1.664312,1.706157,1.643441,1.559693
2011-05-15 00:00:00-04:00,1.451567,1.37685,1.314156,1.271707,1.255258,1.254868,1.25327,1.23449,1.257424,1.319682,1.385347,1.440855,1.479076,1.507584,1.52808,1.55949,1.561923,1.56858,1.565026,1.554559,1.565012,1.615272,1.607482,1.518153
2011-05-16 00:00:00-04:00,1.393685,1.317232,1.276448,1.267424,1.250201,1.230407,1.337965,1.401577,1.472519,1.533587,1.583067,1.660146,1.647095,1.678363,1.664143,1.668472,1.644224,1.640942,1.606533,1.582143,1.557029,1.587111,1.574533,1.485082
2011-05-17 00:00:00-04:00,1.377692,1.283512,1.2424,1.196056,1.204295,1.211364,1.300201,1.403944,1.479532,1.570049,1.624131,1.674605,1.686361,1.709353,1.708942,1.717997,1.716669,1.7154,1.705829,1.701583,1.685109,1.684332,1.668559,1.57359
2011-05-18 00:00:00-04:00,1.470101,1.381319,1.340474,1.307082,1.277715,1.317138,1.392565,1.517288,1.600224,1.660803,1.672254,1.745607,1.773285,1.785369,1.785499,1.746441,1.725436,1.723626,1.694726,1.661126,1.625962,1.660044,1.64606,1.548826
2011-05-19 00:00:00-04:00,1.442276,1.336608,1.313592,1.277259,1.275304,1.263038,1.338627,1.464147,1.570432,1.624218,1.635532,1.707899,1.694871,1.727723,1.739643,1.733796,1.748118,1.706793,1.685266,1.632731,1.654348,1.665496,1.657019,1.562602
2011-05-20 00:00:00-04:00,1.44883,1.357686,1.322106,1.271225,1.288859,1.287489,1.368274,1.472269,1.591929,1.635339,1.649185,1.722913,1.755255,1.738087,1.77365,1.781767,1.746168,1.731361,1.686992,1.61059,1.576302,1.598798,1.604625,1.536621
2011-05-21 00:00:00-04:00,1.399639,1.314836,1.270738,1.232064,1.214294,1.216172,1.225526,1.22537,1.290217,1.381517,1.460579,1.519004,1.539828,1.574409,1.584394,1.593668,1.598274,1.614514,1.636659,1.62212,1.592376,1.605983,1.615077,1.538287
2011-05-22 00:00:00-04:00,1.419923,1.336066,1.28302,1.234761,1.212043,1.201455,1.210067,1.19977,1.236799,1.314808,1.394481,1.4432,1.478039,1.518661,1.574902,1.630936,1.674212,1.728102,1.767558,1.75215,1.732558,1.770155,1.803574,1.71208
2011-05-23 00:00:00-04:00,1.599785,1.489341,1.419845,1.393117,1.376635,1.367497,1.433883,1.574817,1.677415,1.740714,1.812066,1.868643,1.891095,1.933395,1.895457,1.931768,1.956745,1.987853,1.970666,1.967541,1.904163,1.907943,1.896785,1.768399
2011-05-24 00:00:00-04:00,1.640674,1.486621,1.413516,1.386083,1.342218,1.371046,1.445723,1.552458,1.681603,1.748866,1.790687,1.844736,1.872424,1.909794,1.899342,1.940356,1.955764,1.976644,1.98469,1.947865,1.91567,1.922475,1.896289,1.791741
2011-05-25 00:00:00-04:00,1.63473,1.519734,1.473347,1.41012,1.360746,1.37028,1.475447,1.553399,1.660315,1.753528,1.818382,1.877079,1.948773,2.037545,2.053493,2.117224,2.14057,2.127934,2.128388,2.103435,2.044019,2.021371,2.03373,1.875449
2011-05-26 00:00:00-04:00,1.685193,1.562367,1.463461,1.417065,1.375068,1.39206,1.451078,1.571757,1.703659,1.772809,1.867768,1.939176,2.017097,2.059996,2.097797,2.159297,2.170722,2.144333,2.09702,2.029075,1.968649,1.937368,1.923308,1.789569
2011-05-27 00:00:00-04:00,1.671832,1.539587,1.433319,1.394275,1.416652,1.409813,1.47341,1.578463,1.65369,1.744245,1.808645,1.845964,1.889273,1.881669,1.877501,1.851651,1.835648,1.798729,1.778083,1.756867,1.704651,1.714394,1.712226,1.617588
2011-05-28 00:00:00-04:00,1.50348,1.409785,1.336831,1.274241,1.253312,1.23352,1.254395,1.271013,1.32051,1.433529,1.527687,1.566743,1.597845,1.637377,1.680293,1.695056,1.735252,1.773595,1.772995,1.742218,1.691267,1.679869,1.683836,1.589457
2011-05-29 00:00:00-04:00,1.490704,1.409419,1.34008,1.271348,1.253943,1.238181,1.241271,1.2253,1.273678,1.379969,1.499044,1.611588,1.710475,1.830804,1.910898,1.959721,1.989704,1.968496,1.985354,1.986139,1.94414,1.929907,1.939586,1.862476
2011-05-30 00:00:00-04:00,1.744949,1.647678,1.554174,1.497377,1.447896,1.412488,1.427342,1.429703,1.499164,1.650758,1.804764,1.974846,2.077173,2.193384,2.280741,2.343944,2.382966,2.411653,2.424259,2.405548,2.363305,2.368363,2.380851,2.235392
2011-05-31 00:00:00-04:00,2.065608,1.913931,1.805533,1.749603,1.679533,1.674961,1.706393,1.80298,1.957032,2.120621,2.273822,2.436278,2.566122,2.650158,2.730717,2.779633,2.787546,2.793278,2.831251,2.788855,2.729624,2.657013,2.617573,2.434371
2011-06-01 00:00:00-04:00,2.216678,2.047308,1.949286,1.892696,1.839301,1.813706,1.900501,1.966128,2.113294,2.276019,2.378334,2.505822,2.565446,2.600959,2.650607,2.633486,2.645338,2.629912,2.598135,2.505896,2.37624,2.246766,2.175718,2.00558
2011-06-02 00:00:00-04:00,1.816128,1.661845,1.599894,1.581231,1.508165,1.496705,1.474587,1.553089,1.689275,1.754685,1.853713,1.821849,1.9041,1.927041,1.950688,1.980359,2.005769,2.018105,1.997779,1.957864,1.85124,1.785696,1.740816,1.601091
2011-06-03 00:00:00-04:00,1.453397,1.351449,1.291191,1.24028,1.242146,1.251432,1.295352,1.40406,1.473941,1.580857,1.651687,1.711099,1.741906,1.769736,1.78035,1.80453,1.819427,1.843924,1.825523,1.765471,1.711535,1.651991,1.65908,1.556154
2011-06-04 00:00:00-04:00,1.423236,1.327062,1.260514,1.23316,1.204185,1.199666,1.215994,1.223906,1.300516,1.394087,1.476098,1.567202,1.618756,1.672484,1.718669,1.759161,1.82388,1.909389,1.954727,1.95637,1.927607,1.933712,1.922566,1.852206
2011-06-05 00:00:00-04:00,1.752161,1.654303,1.552124,1.500076,1.433486,1.429369,1.430026,1.429009,1.446058,1.537564,1.695873,1.833471,1.924752,1.980343,2.03384,2.056269,2.102039,2.137844,2.156791,2.122126,2.062332,2.002865,2.027344,1.885956
2011-06-06 00:00:00-04:00,1.706986,1.551714,1.472906,1.4219,1.36591,1.394683,1.453078,1.533681,1.672375,1.803677,1.90633,2.025489,2.118402,2.176826,2.267287,2.308404,2.367649,2.417304,2.418061,2.354629,2.295792,2.21156,2.179053,2.000877
2011-06-07 00:00:00-04:00,1.796511,1.631407,1.540431,1.459012,1.431677,1.451511,1.516088,1.631673,1.758977,1.841019,1.895903,1.941859,1.9396,1.902071,1.896334,1.949985,1.992588,2.046163,2.103568,2.046477,1.986683,1.976666,1.975516,1.859659
2011-06-08 00:00:00-04:00,1.716476,1.582457,1.502615,1.457602,1.448159,1.482131,1.552182,1.632532,1.789046,1.910326,2.062319,2.234215,2.387943,2.522172,2.602455,2.710589,2.731622,2.764512,2.75292,2.755605,2.669016,2.570645,2.624838,2.408372
2011-06-09 00:00:00-04:00,2.177624,2.018676,1.915162,1.834284,1.773744,1.755788,1.827733,1.893055,2.02447,2.162432,2.293364,2.435659,2.58952,2.670382,2.773921,2.758481,2.753174,2.762595,2.775553,2.695961,2.592261,2.49502,2.385845,2.223197
2011-06-10 00:00:00-04:00,2.023714,1.864169,1.747096,1.653469,1.623235,1.618277,1.655475,1.744346,1.868187,1.983777,2.121771,2.227352,2.305807,2.375334,2.401986,2.326701,2.313428,2.318295,2.320164,2.263009,2.205413,2.123905,2.107375,1.986316
2011-06-11 00:00:00-04:00,1.847276,1.708763,1.577603,1.47875,1.455172,1.430278,1.435198,1.44424,1.525342,1.654902,1.791309,1.905783,1.961875,2.025837,2.073999,2.067997,2.078678,2.068809,2.107355,2.1,2.058143,1.993311,1.962522,1.868589
2011-06-12 00:00:00-04:00,1.732338,1.62368,1.53339,1.466427,1.428482,1.407363,1.407167,1.405277,1.477148,1.591002,1.685597,1.726482,1.798361,1.846729,1.904455,1.929184,1.931061,1.942413,1.919865,1.814916,1.720011,1.685004,1.687068,1.570895
2011-06-13 00:00:00-04:00,1.456648,1.378342,1.318677,1.288455,1.282734,1.277691,1.346175,1.453846,1.545379,1.643625,1.729166,1.780134,1.79136,1.823355,1.854049,1.864208,1.857919,1.818809,1.78427,1.787859,1.756651,1.717582,1.727312,1.628715
2011-06-14 00:00:00-04:00,1.468854,1.355989,1.298393,1.254608,1.263091,1.270179,1.313567,1.370914,1.494629,1.609073,1.656409,1.715657,1.746255,1.747862,1.769881,1.775155,1.780219,1.765769,1.727088,1.674226,1.665832,1.656948,1.668077,1.591494
2011-06-15 00:00:00-04:00,1.48465,1.371271,1.325234,1.276542,1.279418,1.274376,1.305548,1.430396,1.539585,1.652735,1.73661,1.787827,1.84585,1.870774,1.897104,1.925284,1.907394,1.920276,1.90433,1.865895,1.794653,1.761877,1.767076,1.651051
2011-06-16 00:00:00-04:00,1.528152,1.437416,1.377133,1.355308,1.342448,1.342278,1.420571,1.497535,1.59866,1.685394,1.754365,1.828248,1.871392,1.918311,1.968924,1.99561,2.032804,2.01909,1.99357,1.884949,1.798925,1.773784,1.757189,1.645155
2011-06-17 00:00:00-04:00,1.499145,1.428619,1.369936,1.306756,1.295559,1.313766,1.376201,1.434169,1.551412,1.648922,1.718267,1.799086,1.88718,1.944115,1.980793,1.994018,1.982268,1.950894,1.962549,1.934302,1.875983,1.828792,1.821896,1.745704
2011-06-18 00:00:00-04:00,1.618087,1.502559,1.436312,1.390115,1.353266,1.345346,1.357043,1.361844,1.438732,1.547081,1.651221,1.75265,1.84133,1.907856,1.93721,1.938869,1.979723,1.996373,2.011132,1.961246,1.936721,1.884726,1.878096,1.793835
2011-06-19 00:00:00-04:00,1.669667,1.577103,1.499701,1.437465,1.393394,1.375099,1.376283,1.369108,1.40782,1.497688,1.604951,1.674474,1.755757,1.851301,1.911467,1.923307,1.923798,1.964873,1.987939,1.955482,1.909976,1.914161,1.938374,1.858585
2011-06-20 00:00:00-04:00,1.745002,1.641435,1.552116,1.485173,1.481277,1.506522,1.572486,1.661625,1.788915,1.887614,1.978711,2.026257,2.128448,2.201713,2.26209,2.21718,2.241608,2.29199,2.262097,2.183732,2.113575,2.086769,2.062634,1.918231
2011-06-21 00:00:00-04:00,1.666213,1.622993,1.560365,1.495801,1.480708,1.488611,1.553369,1.666282,1.769585,1.869629,1.961624,2.107131,2.213144,2.31047,2.406897,2.512274,2.573943,2.626068,2.642886,2.596875,2.518582,2.413879,2.38936,2.272498
2011-06-22 00:00:00-04:00,2.040073,1.865196,1.754873,1.673096,1.625675,1.612521,1.663353,1.746141,1.85321,1.953576,2.065556,2.155683,2.268368,2.350287,2.44635,2.493831,2.429798,2.499287,2.495541,2.440571,2.364389,2.290651,2.267268,2.116894
2011-06-23 00:00:00-04:00,2.005433,1.835722,1.738073,1.680809,1.65262,1.639992,1.656676,1.736617,1.854959,1.930373,2.031008,2.115279,2.135405,2.136454,2.218552,2.278211,2.227461,2.153816,2.097655,2.06368,1.999073,1.969168,1.944073,1.845931
2011-06-24 00:00:00-04:00,1.68861,1.576537,1.511066,1.463112,1.44455,1.442982,1.494744,1.577932,1.655122,1.736475,1.801892,1.880205,1.902984,1.926689,1.933579,1.958499,1.934829,1.936017,1.862447,1.797314,1.761476,1.723214,1.730665,1.65023
2011-06-25 00:00:00-04:00,1.530756,1.433385,1.364784,1.330979,1.307676,1.304014,1.321332,1.323475,1.387204,1.465369,1.523124,1.583222,1.60734,1.604703,1.607427,1.604771,1.609568,1.608676,1.607824,1.60268,1.572941,1.563096,1.58344,1.523847
2011-06-26 00:00:00-04:00,1.445152,1.364492,1.305984,1.266299,1.226145,1.221279,1.22947,1.222755,1.266762,1.348721,1.422515,1.49097,1.56083,1.600458,1.640081,1.660963,1.663673,1.720007,1.736258,1.714734,1.70058,1.71784,1.74827,1.687316
2011-06-27 00:00:00-04:00,1.538878,1.428472,1.370603,1.337641,1.312999,1.311976,1.378543,1.458392,1.567485,1.700722,1.811654,1.926721,1.995238,2.075329,2.125015,2.16782,2.19362,2.228065,2.211946,2.185799,2.089232,2.05285,2.048691,1.931606
2011-06-28 00:00:00-04:00,1.765254,1.622438,1.564309,1.531275,1.480449,1.525796,1.592811,1.709975,1.805702,1.924098,2.01485,2.118996,2.214489,2.312395,2.401306,2.436934,2.483751,2.512696,2.542368,2.431767,2.322397,2.180283,2.149376,2.022075
2011-06-29 00:00:00-04:00,1.820719,1.667903,1.597236,1.509945,1.478076,1.486601,1.515744,1.566898,1.677029,1.8123,1.909622,1.971114,2.035635,2.064036,2.13258,2.155981,2.15705,2.190055,2.13384,2.096621,2.019275,1.946781,1.904672,1.832343
2011-06-30 00:00:00-04:00,1.697754,1.516347,1.451988,1.410946,1.36955,1.364854,1.396033,1.495608,1.61467,1.719658,1.825629,1.909448,1.974336,2.055962,2.099055,2.159657,2.178753,2.224261,2.218626,2.167041,2.103686,1.990067,1.957775,1.849328
2011-07-01 00:00:00-04:00,1.689853,1.5685,1.457718,1.418899,1.369404,1.373222,1.443471,1.499331,1.589723,1.694197,1.81616,1.931835,2.00386,2.051856,2.079621,2.14298,2.196748,2.242789,2.260844,2.19181,2.10423,2.011193,1.966918,1.841115
2011-07-02 00:00:00-04:00,1.669386,1.552892,1.442406,1.387505,1.334912,1.310514,1.317973,1.30553,1.379367,1.493895,1.620845,1.771,1.911465,2.033455,2.110547,2.146627,2.162769,2.156409,2.169405,2.128345,2.075793,2.049197,2.038528,1.967674
2011-07-03 00:00:00-04:00,1.860547,1.73701,1.651883,1.555966,1.472179,1.444798,1.437698,1.427952,1.463591,1.562611,1.675315,1.833298,1.972274,2.067372,2.141827,2.190705,2.261528,2.292397,2.282641,2.199095,2.138756,2.06606,2.059055,1.965943
2011-07-04 00:00:00-04:00,1.815056,1.674073,1.577971,1.499112,1.423534,1.414494,1.425755,1.430802,1.479033,1.56632,1.685099,1.827045,1.943947,2.039888,2.06802,2.076968,2.116868,2.114291,2.07591,2.012389,1.887746,1.848713,1.847056,1.766743
2011-07-05 00:00:00-04:00,1.685609,1.571547,1.463261,1.457133,1.437729,1.434441,1.465267,1.540537,1.679729,1.817937,1.945493,2.052765,2.167382,2.251484,2.330321,2.385761,2.441736,2.491801,2.51885,2.449899,2.394253,2.262217,2.23236,2.060019
2011-07-06 00:00:00-04:00,1.883308,1.736695,1.611224,1.556867,1.510193,1.497289,1.55453,1.623502,1.735597,1.892252,2.014883,2.165304,2.276743,2.350628,2.445651,2.551293,2.617064,2.689134,2.654696,2.561794,2.485716,2.390485,2.343682,2.175921
2011-07-07 00:00:00-04:00,1.996702,1.888565,1.772405,1.684752,1.651523,1.635072,1.696542,1.768204,1.889025,2.031992,2.177578,2.330771,2.425048,2.547208,2.611864,2.639502,2.6532,2.63659,2.670966,2.592696,2.486917,2.430954,2.411957,2.234999
2011-07-08 00:00:00-04:00,2.048343,1.8932,1.794237,1.701736,1.646589,1.611881,1.675371,1.789436,1.890533,1.977365,2.009152,2.045487,2.071109,2.05487,2.03469,2.043181,2.043542,2.063561,2.064548,2.002497,1.961897,1.927632,1.938179,1.831272
2011-07-09 00:00:00-04:00,1.719985,1.566833,1.48852,1.425166,1.37656,1.350542,1.337947,1.36611,1.426121,1.560134,1.687603,1.822658,1.937632,2.024311,2.081959,2.121204,2.167691,2.195139,2.216491,2.182385,2.128867,2.057027,2.050348,1.949944
2011-07-10 00:00:00-04:00,1.845737,1.678941,1.586287,1.519363,1.467123,1.419449,1.391149,1.387051,1.443617,1.579297,1.714685,1.899975,2.022468,2.141557,2.216469,2.245369,2.286677,2.383233,2.407022,2.419534,2.372327,2.305519,2.2967,2.160004
2011-07-11 00:00:00-04:00,1.980073,1.85118,1.733359,1.658373,1.617045,1.626199,1.665838,1.726684,1.882438,2.035662,2.207518,2.400736,2.545624,2.635487,2.764099,2.794217,2.811896,2.695962,2.402657,2.315664,2.207186,2.149802,2.11944,1.971624
2011-07-12 00:00:00-04:00,1.839034,1.698337,1.633928,1.592437,1.523812,1.526241,1.630397,1.725858,1.845168,1.936023,2.031911,2.142592,2.231647,2.330657,2.436776,2.547858,2.61405,2.645977,2.664794,2.642823,2.568552,2.456482,2.426726,2.303424
2011-07-13 00:00:00-04:00,2.106351,1.932728,1.822632,1.74901,1.680426,1.666905,1.734745,1.828574,1.925227,2.013595,2.048339,2.077107,2.139295,2.166518,2.247378,2.333082,2.351153,2.380494,2.373941,2.284066,2.227438,2.092477,2.050718,1.918078
2011-07-14 00:00:00-04:00,1.732448,1.626309,1.522267,1.442897,1.443667,1.42929,1.498263,1.562037,1.687179,1.778931,1.878552,1.95653,1.983732,2.060093,2.126298,2.180111,2.251314,2.32004,2.302947,2.288418,2.21527,2.108024,2.067159,1.929922
2011-07-15 00:00:00-04:00,1.75831,1.631282,1.550336,1.485207,1.454001,1.4601,1.509136,1.586973,1.690038,1.786321,1.867611,1.937868,2.038814,2.089893,2.161312,2.19661,2.244621,2.253862,2.266495,2.23567,2.146253,2.053332,1.999161,1.875738
